submission_id,response1,size_adj,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,size_target,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,fairprice,question2,response2,adj_cond,trial_name
68,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,Nothing at all.,2,primates,barbara,gorilla,yes,Please label the pictures below.,NA,NA,35,NA,Thank you for posting this HIT. I enjoyed taking it and look forward to working on more for you in the future.,images/spidermonkey.jpg,monkeys,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,2,1564588005918,2,NA,1.1,These are both,gorilla,NA,warmup
68,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,Nothing at all.,2,fish,barbara,goldfish,yes,Please label the pictures below.,NA,NA,35,NA,Thank you for posting this HIT. I enjoyed taking it and look forward to working on more for you in the future.,images/swordfish.jpg,fish,NA,graduated_college,English,male,NA,fish,NA,3,1564588005918,1,NA,1.1,These are both,goldfish,NA,warmup
68,NA,small,images/fish-parade.png,5,NA,NA,That,Nothing at all.,2,fish,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,35,goldfish,Thank you for posting this HIT. I enjoyed taking it and look forward to working on more for you in the future.,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,1,1564588005918,NA,images/goldfish.png,1.1,is small.,NA,congruent,main
68,NA,big,images/dog_parade.png,5,NA,NA,That,Nothing at all.,2,dogs,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,35,great dane,Thank you for posting this HIT. I enjoyed taking it and look forward to working on more for you in the future.,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564588005918,NA,images/great-dane.jpg,1.1,is big.,NA,congruent,main
68,NA,small,images/monkey-parade.png,5,NA,NA,That,Nothing at all.,2,primates,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,35,gorilla,Thank you for posting this HIT. I enjoyed taking it and look forward to working on more for you in the future.,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564588005918,NA,images/gorilla_s.jpg,1.1,is small.,NA,incongruent,main
69,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,No glitches,2,flowers,linda,sunflower,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/daisy.png,flowers,NA,higher_degree,English,male,NA,flowers,NA,1,1564588053127,1,NA,1.1,These are both,sunflower,NA,warmup
69,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No glitches,2,primates,linda,gorilla,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/spidermonkey.jpg,primates,NA,higher_degree,English,male,NA,monkeys|apes|primates,NA,2,1564588053127,1,NA,1.1,These are both,gorilla,NA,warmup
69,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No glitches,2,primates,linda,gorilla,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/spidermonkey.jpg,primates,NA,higher_degree,English,male,NA,monkeys|apes|primates,NA,2,1564588053127,2,NA,1.1,These are both,gorilla,NA,warmup
69,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No glitches,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/chihuahua.jpg,dogs,NA,higher_degree,English,male,NA,dogs,NA,3,1564588053127,1,NA,1.1,These are both,great dane,NA,warmup
69,NA,small,images/flower-parade-small.png,5,NA,NA,That,No glitches,2,flowers,linda,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,37,flower,NA,NA,NA,small,higher_degree,English,male,NA,NA,You see a group of plants.,1,1564588053127,NA,images/daisy.png,1.1,is small.,NA,congruent,main
69,NA,big,images/monkey-parade.png,5,NA,NA,That,No glitches,2,primates,linda,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,37,primate,NA,NA,NA,big,higher_degree,English,male,NA,NA,You see a group of animals.,2,1564588053127,NA,images/gorilla.jpg,1.1,is big.,NA,congruent,main
69,NA,small,images/dog_parade.png,5,NA,NA,That,No glitches,2,dogs,linda,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,37,dog,NA,NA,NA,big,higher_degree,English,male,NA,NA,You see a group of animals.,3,1564588053127,NA,images/great-dane-s.jpg,1.1,is small.,NA,incongruent,main
69,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,No glitches,2,fish,linda,goldfish,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/swordfish.jpg,fish,NA,higher_degree,English,male,NA,fish,NA,1,1564588053127,1,NA,1.1,These are both,goldfish,NA,warmup
69,swan,NA,NA,5,images/colibri.jpg,swan,This is a,No glitches,2,birds,linda,hummingbird,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/swan.jpg,birds,NA,higher_degree,English,male,NA,birds,NA,2,1564588053127,1,NA,1.1,These are both,hummingbird,NA,warmup
69,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No glitches,2,trees,linda,bonsai,yes,Please label the pictures below.,NA,NA,37,NA,NA,images/sequoia.jpg,trees,NA,higher_degree,English,male,NA,trees,NA,3,1564588053127,1,NA,1.1,These are both,bonsai,NA,warmup
69,NA,big,images/fish-parade.png,5,NA,NA,That,No glitches,2,fish,linda,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,37,fish,NA,NA,NA,small,higher_degree,English,male,NA,NA,You see a group of animals.,1,1564588053127,NA,images/goldfish-b.png,1.1,is big.,NA,incongruent,main
69,NA,big,images/tree-parade.png,5,NA,NA,That,No glitches,2,trees,linda,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,37,tree,NA,NA,NA,small,higher_degree,English,male,NA,NA,You see a group of plants.,2,1564588053127,NA,images/bonsai-b.png,1.1,is big.,NA,incongruent,main
69,NA,big,images/bird-parade.png,5,NA,NA,That,No glitches,2,birds,linda,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,37,swan,NA,NA,NA,big,higher_degree,English,male,NA,NA,You see a group of animals.,3,1564588053127,NA,images/swan.jpg,1.1,is big.,NA,congruent,main
70,dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,None,1,dogs,patricia,great dane,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/chihuahua.jpg,dogs,NA,some_college,English,male,NA,dogs,NA,1,1564588086978,1,NA,1.1,These are both,dog,NA,warmup
70,dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,None,1,dogs,patricia,great dane,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/chihuahua.jpg,dogs,NA,some_college,English,male,NA,dogs,NA,1,1564588086978,2,NA,1.1,These are both,dog,NA,warmup
70,dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,None,1,dogs,patricia,great dane,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/chihuahua.jpg,dogs,NA,some_college,English,male,NA,dogs,NA,1,1564588086978,3,NA,1.1,These are both,dog,NA,warmup
70,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,None,1,dogs,patricia,great dane,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/chihuahua.jpg,dogs,NA,some_college,English,male,NA,dogs,NA,1,1564588086978,4,NA,1.1,These are both,great dane,NA,warmup
70,tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,None,1,trees,patricia,bonsai,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/sequoia.jpg,trees,NA,some_college,English,male,NA,trees,NA,2,1564588086978,1,NA,1.1,These are both,tree,NA,warmup
70,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,None,1,trees,patricia,bonsai,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/sequoia.jpg,trees,NA,some_college,English,male,NA,trees,NA,2,1564588086978,2,NA,1.1,These are both,bonsai,NA,warmup
70,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,None,1,flowers,patricia,sunflower,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/daisy.png,flowers,NA,some_college,English,male,NA,flowers,NA,3,1564588086978,1,NA,1.1,These are both,sunflower,NA,warmup
70,NA,big,images/dog_parade_small.png,5,NA,NA,That,None,1,dogs,patricia,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,22,chihuahua,Thanks a lot either way!,NA,NA,small,some_college,English,male,NA,NA,You see a group of animals.,1,1564588086978,NA,images/chihuahua-b.jpg,1.1,is big.,NA,incongruent,main
70,NA,big,images/tree-parade.png,5,NA,NA,That,None,1,trees,patricia,NA,confused,Another plant belongs to the group.,predicative,You say to your friend:,22,redwood,Thanks a lot either way!,NA,NA,big,some_college,English,male,NA,NA,You see a group of plants.,2,1564588086978,NA,images/sequoia.jpg,1.1,is big.,NA,congruent,main
70,NA,big,images/flower-parade-small.png,5,NA,NA,That,None,1,flowers,patricia,NA,confused,Another plant belongs to the group.,predicative,You say to your friend:,22,daisy,Thanks a lot either way!,NA,NA,small,some_college,English,male,NA,NA,You see a group of plants.,3,1564588086978,NA,images/daisy-b.png,1.1,is big.,NA,incongruent,main
70,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,None,1,primates,patricia,gorilla,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/spidermonkey.jpg,apes,NA,some_college,English,male,NA,monkeys|apes|primates,NA,1,1564588086978,1,NA,1.1,These are both,gorilla,NA,warmup
70,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,None,1,primates,patricia,gorilla,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/spidermonkey.jpg,apes,NA,some_college,English,male,NA,monkeys|apes|primates,NA,1,1564588086978,2,NA,1.1,These are both,gorilla,NA,warmup
70,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,None,1,fish,patricia,goldfish,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/swordfish.jpg,fish,NA,some_college,English,male,NA,fish,NA,2,1564588086978,1,NA,1.1,These are both,goldfish,NA,warmup
70,swan,NA,NA,5,images/colibri.jpg,swan,This is a,None,1,birds,patricia,hummingbird,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/swan.jpg,birds,NA,some_college,English,male,NA,birds,NA,3,1564588086978,1,NA,1.1,These are both,woodpecker,NA,warmup
70,swan,NA,NA,5,images/colibri.jpg,swan,This is a,None,1,birds,patricia,hummingbird,confused,Please label the pictures below.,NA,NA,22,NA,Thanks a lot either way!,images/swan.jpg,birds,NA,some_college,English,male,NA,birds,NA,3,1564588086978,2,NA,1.1,These are both,hummingbird,NA,warmup
70,NA,small,images/monkey-parade.png,5,NA,NA,That,None,1,primates,patricia,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,22,monkey,Thanks a lot either way!,NA,NA,big,some_college,English,male,NA,NA,You see a group of animals.,1,1564588086978,NA,images/gorilla_s.jpg,1.1,is small.,NA,incongruent,main
70,NA,small,images/bird-parade-small.png,5,NA,NA,That,None,1,birds,patricia,NA,confused,Another animal bleongs to the group.,predicative,You say to your friend:,22,bird,Thanks a lot either way!,NA,NA,small,some_college,English,male,NA,NA,You see a group of animals.,2,1564588086978,NA,images/colibri.jpg,1.1,is small.,NA,congruent,main
70,NA,big,images/fish-parade.png,5,NA,NA,That,None,1,fish,patricia,NA,confused,Another animal belongs to the group.,predicative,You say to your friend:,22,fish,Thanks a lot either way!,NA,NA,big,some_college,English,male,NA,NA,You see a group of animals.,3,1564588086978,NA,images/swordfish.jpg,1.1,is big.,NA,congruent,main
71,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,1,primates,jessica,gorilla,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/spidermonkey.jpg,primates,NA,graduated_college,english,male,NA,monkeys|apes|primates,NA,1,1564588230277,1,NA,1.5,These are both,gorilla,NA,warmup
71,sequoia,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,1,trees,jessica,bonsai,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/sequoia.jpg,trees,NA,graduated_college,english,male,NA,trees,NA,2,1564588230277,1,NA,1.5,These are both,bonsai,NA,warmup
71,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,1,dogs,jessica,great dane,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,3,1564588230277,1,NA,1.5,These are both,great dane,NA,warmup
71,NA,small,images/tree-parade.png,5,NA,NA,That's a small,no,1,trees,jessica,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,35,bonsai,decent hit,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of plants.,1,1564588230277,NA,images/bonsai.jpg,1.5,NA,NA,congruent,main
71,NA,small,images/monkey-parade.png,5,NA,NA,That's a small,no,1,primates,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,35,gorilla,decent hit,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of animals.,2,1564588230277,NA,images/gorilla_s.jpg,1.5,NA,NA,incongruent,main
71,NA,big,images/dog_parade.png,5,NA,NA,That's a big,no,1,dogs,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,35,great dane,decent hit,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of animals.,3,1564588230277,NA,images/great-dane.jpg,1.5,NA,NA,congruent,main
71,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,no,1,fish,jessica,goldfish,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/swordfish.jpg,fish,NA,graduated_college,english,male,NA,fish,NA,1,1564588230277,1,NA,1.5,These are both,goldfish,NA,warmup
71,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,no,1,flowers,jessica,sunflower,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/daisy.png,flowers,NA,graduated_college,english,male,NA,flowers,NA,2,1564588230277,1,NA,1.5,These are both,sunflower,NA,warmup
71,swan,NA,NA,5,images/colibri.jpg,swan,This is a,no,1,birds,jessica,hummingbird,yes,Please label the pictures below.,NA,NA,35,NA,decent hit,images/swan.jpg,birds,NA,graduated_college,english,male,NA,birds,NA,3,1564588230277,1,NA,1.5,These are both,hummingbird,NA,warmup
71,NA,big,images/fish-parade.png,5,NA,NA,That's a big,no,1,fish,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,35,goldfish,decent hit,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of animals.,1,1564588230277,NA,images/goldfish-b.png,1.5,NA,NA,incongruent,main
71,NA,big,images/flower-parade.png,5,NA,NA,That's a big,no,1,flowers,jessica,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,35,sunflower,decent hit,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of plants.,2,1564588230277,NA,images/sunflower.png,1.5,NA,NA,congruent,main
71,NA,big,images/bird-parade-small.png,5,NA,NA,That's a big,no,1,birds,jessica,NA,yes,Another animal bleongs to the group.,prenominal,You say to your friend:,35,hummingbird,decent hit,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of animals.,3,1564588230277,NA,images/colibri-b.jpg,1.5,NA,NA,incongruent,main
72,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,none,1,flowers,jennifer,sunflower,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/daisy.png,flowers,NA,some_college,English,female,NA,flowers,NA,1,1564588082767,1,NA,1,These are both,sunflower,NA,warmup
72,tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,none,1,trees,jennifer,bonsai,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/sequoia.jpg,plants,NA,some_college,English,female,NA,trees,NA,2,1564588082767,1,NA,1,These are both,bonsai,NA,warmup
72,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,none,1,trees,jennifer,bonsai,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/sequoia.jpg,trees,NA,some_college,English,female,NA,trees,NA,2,1564588082767,2,NA,1,These are both,bonsai,NA,warmup
72,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,none,1,fish,jennifer,goldfish,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/swordfish.jpg,fish,NA,some_college,English,female,NA,fish,NA,3,1564588082767,1,NA,1,These are both,goldfish,NA,warmup
72,NA,small,images/tree-parade.png,5,NA,NA,That,none,1,trees,jennifer,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,34,tree,NA,NA,NA,small,some_college,English,female,NA,NA,You see a group of plants.,1,1564588082767,NA,images/bonsai.jpg,1,is small.,NA,congruent,main
72,NA,big,images/fish-parade.png,5,NA,NA,That,none,1,fish,jennifer,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,34,fish,NA,NA,NA,small,some_college,English,female,NA,NA,You see a group of animals.,2,1564588082767,NA,images/goldfish-b.png,1,is big.,NA,incongruent,main
72,NA,small,images/flower-parade-small.png,5,NA,NA,That,none,1,flowers,jennifer,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,34,flower,NA,NA,NA,small,some_college,English,female,NA,NA,You see a group of plants.,3,1564588082767,NA,images/daisy.png,1,is small.,NA,congruent,main
72,chow,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,none,1,dogs,jennifer,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,some_college,English,female,NA,dogs,NA,1,1564588082767,1,NA,1,These are both,Labrador,NA,warmup
72,chihuaua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,none,1,dogs,jennifer,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,some_college,English,female,NA,dogs,NA,1,1564588082767,2,NA,1,These are both,great dane,NA,warmup
72,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,none,1,dogs,jennifer,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,some_college,English,female,NA,dogs,NA,1,1564588082767,3,NA,1,These are both,great dane,NA,warmup
72,swan,NA,NA,5,images/colibri.jpg,swan,This is a,none,1,birds,jennifer,hummingbird,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/swan.jpg,birds,NA,some_college,English,female,NA,birds,NA,2,1564588082767,1,NA,1,These are both,hummingbird,NA,warmup
72,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,none,1,primates,jennifer,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,monkeys,NA,some_college,English,female,NA,monkeys|apes|primates,NA,3,1564588082767,1,NA,1,These are both,gorrila,NA,warmup
72,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,none,1,primates,jennifer,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,monkeys,NA,some_college,English,female,NA,monkeys|apes|primates,NA,3,1564588082767,2,NA,1,These are both,gorilla,NA,warmup
72,NA,small,images/bird-parade.png,5,NA,NA,That,none,1,birds,jennifer,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,34,bird,NA,NA,NA,big,some_college,English,female,NA,NA,You see a group of animals.,1,1564588082767,NA,images/swan-s.jpg,1,is small.,NA,incongruent,main
72,NA,big,images/dog_parade.png,5,NA,NA,That,none,1,dogs,jennifer,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,34,dog,NA,NA,NA,big,some_college,English,female,NA,NA,You see a group of animals.,2,1564588082767,NA,images/great-dane.jpg,1,is big.,NA,congruent,main
72,NA,small,images/monkey-parade.png,5,NA,NA,That,none,1,primates,jennifer,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,34,monkey,NA,NA,NA,big,some_college,English,female,NA,NA,You see a group of animals.,3,1564588082767,NA,images/gorilla_s.jpg,1,is small.,NA,incongruent,main
73,Swan,NA,NA,5,images/colibri.jpg,swan,This is a,none,2,birds,Barbara,hummingbird,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,male,NA,birds,NA,1,1564588160250,1,NA,2,These are both,Humming bird,NA,warmup
73,Swan,NA,NA,5,images/colibri.jpg,swan,This is a,none,2,birds,Barbara,hummingbird,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,male,NA,birds,NA,1,1564588160250,2,NA,2,These are both,Humming bird,NA,warmup
73,Swan,NA,NA,5,images/colibri.jpg,swan,This is a,none,2,birds,Barbara,hummingbird,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,male,NA,birds,NA,1,1564588160250,3,NA,2,These are both,Hummingbird,NA,warmup
73,lemur,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,none,2,primates,Barbara,gorilla,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,2,1564588160250,1,NA,2,These are both,gorilla,NA,warmup
73,spider monkeys,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,none,2,primates,Barbara,gorilla,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,2,1564588160250,2,NA,2,These are both,gorilla,NA,warmup
73,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,none,2,primates,Barbara,gorilla,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,2,1564588160250,3,NA,2,These are both,gorilla,NA,warmup
73,sword fish,NA,NA,5,images/goldfish.png,swordfish,This is a,none,2,fish,Barbara,goldfish,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,male,NA,fish,NA,3,1564588160250,1,NA,2,These are both,gold fish,NA,warmup
73,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,none,2,fish,Barbara,goldfish,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,male,NA,fish,NA,3,1564588160250,2,NA,2,These are both,goldfish,NA,warmup
73,NA,big,images/bird-parade.png,5,NA,NA,That's a big,none,2,birds,Barbara,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,24,swan,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,1,1564588160250,NA,images/swan.jpg,2,NA,NA,congruent,main
73,NA,small,images/monkey-parade.png,5,NA,NA,That's a small,none,2,primates,Barbara,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,24,ape,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564588160250,NA,images/gorilla_s.jpg,2,NA,NA,incongruent,main
73,NA,big,images/fish-parade.png,5,NA,NA,That's a big,none,2,fish,Barbara,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,24,fish,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564588160250,NA,images/swordfish.jpg,2,NA,NA,congruent,main
73,oak tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,none,2,trees,Barbara,bonsai,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,1,1564588160250,1,NA,2,These are both,bonsai,NA,warmup
73,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,none,2,trees,Barbara,bonsai,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,1,1564588160250,2,NA,2,These are both,bonsai,NA,warmup
73,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,none,2,dogs,Barbara,great dane,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,male,NA,dogs,NA,2,1564588160250,1,NA,2,These are both,great dane,NA,warmup
73,dandelion,NA,NA,5,images/sunflower.png,daisy,This is a,none,2,flowers,Barbara,sunflower,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,male,NA,flowers,NA,3,1564588160250,1,NA,2,These are both,sun flower,NA,warmup
73,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,none,2,flowers,Barbara,sunflower,yes,Please label the pictures below.,NA,NA,24,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,male,NA,flowers,NA,3,1564588160250,2,NA,2,These are both,sunflower,NA,warmup
73,NA,small,images/tree-parade.png,5,NA,NA,That's a small,none,2,trees,Barbara,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,24,tree,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of plants.,1,1564588160250,NA,images/bonsai.jpg,2,NA,NA,congruent,main
73,NA,big,images/flower-parade-small.png,5,NA,NA,That's a big,none,2,flowers,Barbara,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,24,flower,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of plants.,2,1564588160250,NA,images/daisy-b.png,2,NA,NA,incongruent,main
73,NA,big,images/dog_parade_small.png,5,NA,NA,That's a big,none,2,dogs,Barbara,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,24,chihuahua,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564588160250,NA,images/chihuahua-b.jpg,2,NA,NA,incongruent,main
74,small dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No problems experienced!,1,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588263624,1,NA,1,These are both,large dog,NA,warmup
74,small dog,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No problems experienced!,1,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588263624,2,NA,1,These are both,large dog,NA,warmup
74,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No problems experienced!,1,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588263624,3,NA,1,These are both,great dane,NA,warmup
74,swan,NA,NA,5,images/colibri.jpg,swan,This is a,No problems experienced!,1,birds,linda,hummingbird,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,female,NA,birds,NA,2,1564588263624,1,NA,1,These are both,hummingbird,NA,warmup
74,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,No problems experienced!,1,fish,linda,goldfish,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,female,NA,fish,NA,3,1564588263624,1,NA,1,These are both,goldfish,NA,warmup
74,NA,big,images/bird-parade.png,5,NA,NA,That's a big,No problems experienced!,1,birds,linda,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,bird,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,1,1564588263624,NA,images/swan.jpg,1,NA,NA,congruent,main
74,NA,big,images/dog_parade_small.png,5,NA,NA,That's a big,No problems experienced!,1,dogs,linda,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,dog,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564588263624,NA,images/chihuahua-b.jpg,1,NA,NA,incongruent,main
